program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,paid_work_class,exact_missing_depth_domains,missing_high_value_domains,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_a645d05c-1123-551f-be55-c60d61fb4057,rise_prg_cf64c004-7892-5616-8a9c-46805b6fc9ac,1405121430,University of Virginia Medical Center Program,University of Virginia Medical Center,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_18788e67-ecf3-54b5-a25e-a2ac8081996c,rise_prg_d12b9b88-a309-5f87-938d-ae160e6a0194,1405121433,Virginia Commonwealth University Health System Program,Virginia Commonwealth University Health System,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e6d5bc64-6c55-526f-869f-d2c5261fb6a8,rise_prg_1564188f-b431-56f9-bb67-ef72fb9761be,1405131431,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,Carilion Clinic-Virginia Tech Carilion School of Medicine,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_26adc5a3-39aa-57c7-b0d2-5fcf6ec9e5eb,rise_prg_3f6c3179-6ee3-556e-9511-12a7e7b7904c,1405400441,Legacy Health/Salmon Creek Medical Center Program,Legacy Health,WA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e7c53bfb-1776-5ce2-b9e9-1b5fbcb2a982,rise_prg_fab9a89d-e9a2-5fe1-8e47-d2136bae97fe,1405421434,University of Washington Program,University of Washington School of Medicine,WA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_98cadb40-19bb-5609-a5e4-4ae2a47325b9,rise_prg_26fe1581-19fe-599d-821c-5984e72498c7,1405500443,West Virginia University School of Medicine/Camden-Clark Program,West Virginia University School of Medicine,WV,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1297d69b-346c-523c-a820-5886e28c7997,rise_prg_b494a486-67c9-58de-8565-cb58c70dcb61,1405511438,Charleston Area Medical Center/CAMC Institute for Academic Medicine Program,Charleston Area Medical Center,WV,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_3d54d79e-6f34-5255-8bcb-7e70152597e5,rise_prg_3514c799-bde7-53f3-a808-9efb05568524,1405511440,West Virginia University Program,West Virginia University School of Medicine,WV,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_420e172e-9415-5866-a9a1-0fd1a76e9937,rise_prg_7bafdc64-c903-5f5a-9030-e5cf6e0643fe,1405612442,Gundersen Lutheran Medical Foundation Program,Gundersen Lutheran Medical Foundation,WI,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_7f6e6411-6f69-5679-acd9-a8f8b51490df,rise_prg_a688fbd9-e38f-5924-9570-709cb9710603,1405621443,University of Wisconsin Hospitals and Clinics Program,University of Wisconsin Hospitals and Clinics,WI,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_db437cc6-3095-55dc-bb5a-0652c8488f81,rise_prg_db7b8640-9914-5604-a632-655e4f5d2daf,1405631444,Marshfield Clinic Program,Marshfield Clinic,WI,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_3a5fd231-4eb5-5be5-8a3e-610f768a5b3a,rise_prg_7805392c-d1d0-5486-8a1d-97f05ad589fc,1400400926,Baptist Memorial Medical Education (Jonesboro) Program,Baptist Memorial Medical Education,AR,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_ee347d91-2e03-5d4c-95ba-065b69fe0cff,rise_prg_7b105a9d-c795-5b24-9cf1-1ac691b275fd,1400500020,Keck School of Medicine of USC Program,Keck School of Medicine of USC,CA,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|boardPerformance|fellowshipOutcomes|residentComposition,attempts|usce|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_41df1149-2f63-5e84-b49a-0d84ef9963fd,rise_prg_8a1179ca-f663-57af-8d88-2686b553af2e,1402521471,McLaren Health Care/Flint/MSU Program,McLaren Health Care Corporation,MI,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_5fd3240c-aab3-5a5b-83da-a791b56660f7,rise_prg_ffe07114-b61e-54d0-9ef2-8bbc3fa0d222,1402900919,Billings Clinic Program,Billings Clinic,MT,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_44408d1f-0c75-5b0d-97c7-89a519a4550a,rise_prg_e8726361-fd33-5cb8-bc0e-4dd049db4aa2,1403521281,Zucker School of Medicine at Hofstra/Northwell Program,Zucker School of Medicine at Hofstra/Northwell,NY,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_dece9a24-5fda-5136-bf70-9854acfdf4b7,rise_prg_ee2d9582-3be1-59c2-a2a0-5ea1fbdce992,1404100907,St Mary Medical Center Program,St Mary Medical Center,PA,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_5eb178d6-340c-5f70-8fb4-276842b6ba70,rise_prg_a2e5f28a-efee-534a-b0f0-00a802afece9,1404111381,Allegheny Health Network Medical Education Consortium (AGH) Program,Allegheny Health Network Medical Education Consortium,PA,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_32fef4a3-a453-5853-8553-dfba71587131,rise_prg_2b956b9e-defb-50bb-b0a0-156c11dee72c,1404721408,East Tennessee State University/Quillen College of Medicine Program,East Tennessee State University/Quillen College of Medicine,TN,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_8a7462f5-423d-5366-a747-0edd86d70e2c,rise_prg_fbf7c5c5-a837-5bbb-a85d-aafc86f0a37d,1404821477,Texas Tech University (Amarillo) Program,Texas Tech University Health Sciences Center at Amarillo,TX,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_10ff7fe3-61f1-588e-af93-c0b3280e4576,rise_prg_5247a123-039c-5db5-83ea-332fb2fedb0f,1402800004,"Hannibal Regional Healthcare System, Inc. Program",14100 58th St N,FL,Internal Medicine,ENRICHED,DELTA_LIGHT,residentRoster|boardPerformance,attempts|usce|resident_roster|resident_medical_school|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,48
rise_ps_5ff58c48-0ef1-5be0-9c21-0090002cf3cc,rise_prg_51e69917-4769-5af6-ab94-0f812d4f8fec,1403511263,BronxCare Health System Program,BronxCare Health System,NY,Internal Medicine,ENRICHED,DELTA_LIGHT,residentRoster|boardPerformance,attempts|usce|resident_roster|resident_medical_school|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,48
rise_ps_1292234c-5cca-5827-89f5-183ff78aa104,rise_prg_bf7b6426-24bd-559e-be9f-58aea9490c07,1400500008,Loma Linda University Medical Center-Murrieta Program,Loma Linda University Medical Center-Murrieta,CA,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|boardPerformance|fellowshipOutcomes,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_956a2b1c-b036-5e3d-a77b-c1faa9fa158e,rise_prg_2614d6de-5801-5cc5-9a89-4763cbae7c89,1400531065,Santa Clara Valley Medical Center Program,Santa Clara Valley Medical Center,CA,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|boardPerformance|fellowshipOutcomes,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_1b75c0f8-52bf-5c49-8bb8-efaf7760c9ac,rise_prg_13c77f89-ed04-5be3-9942-bb41a1872a7b,1401100021,University of Central Florida/HCA Florida Healthcare Program,University of Central Florida/HCA Florida Healthcare,FL,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|leadership|boardPerformance,attempts|usce|leadership|resident_roster|resident_medical_school|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_cacbeec3-2478-56cd-860b-c74819532b28,rise_prg_26393c20-7336-5bc0-8a4f-fe16c4ed5b26,1401100894,Florida State University College of Medicine (Tallahassee) Program,Florida State University College of Medicine,FL,Internal Medicine,ENRICHED,DELTA_LIGHT,residentRoster|fellowshipOutcomes,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,47
rise_ps_ca0a1e7a-d9ee-529b-b9c1-c3ba48006389,rise_prg_93aa520e-f8a9-514f-a99d-582661160cd5,1401500546,HCA Healthcare/Eastern Idaho Regional Medical Center Program,HCA Healthcare/Eastern Idaho Regional Medical Center,ID,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|boardPerformance|fellowshipOutcomes,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_2d358516-82d1-56db-a541-740097f56272,rise_prg_3670a6d6-db3f-5487-908f-14e77434c1c8,1402111144,LSU Health Sciences Center/University Hospital and Clinics (Lafayette) Program,LSU Health Sciences Center/University Hospital and Clinics,LA,Internal Medicine,ENRICHED,DELTA_LIGHT,residentRoster|leadership,attempts|usce|leadership|resident_roster|resident_medical_school|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,47
rise_ps_f0c689b1-48b8-5144-931d-d9449ee7b119,rise_prg_a6aa384e-fdd0-5d09-9ad2-5ec275fd932c,1402500925,McLaren Health Care/Macomb/MSU Program,McLaren Health Care Corporation,MI,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|boardPerformance|fellowshipOutcomes,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_ad17e5af-646a-5ee7-9137-b54eabfdf441,rise_prg_2fd54277-33d3-5804-8a79-17c82f45844b,1403100498,HCA Healthcare Sunrise Health GME/MountainView Program,HCA Healthcare Sunrise Health GME,NV,Internal Medicine,ENRICHED,DELTA_MEDIUM,residentRoster|boardPerformance|fellowshipOutcomes,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_3a449493-0005-559c-a389-da5ace0c24e6,rise_prg_6a0481fc-7b8a-5ba8-9fed-c31d3d402f22,1401100950,Memorial Healthcare System (Hollywood Florida) Program,Memorial Healthcare System (Hollywood Florida),FL,Internal Medicine,ENRICHED,DELTA_LIGHT,leadership|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,44
rise_ps_d934c5f7-2b24-541b-8e04-b885415ffd8f,rise_prg_bf19c6d1-3258-51f7-bd5d-8624d9e21fbb,1401200932,Northeast Georgia Medical Center Program,Northeast Georgia Medical Center,GA,Internal Medicine,ENRICHED,DELTA_LIGHT,leadership|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,44
rise_ps_6fa2fc4d-576d-58aa-bcba-442cea6be444,rise_prg_d3576ce6-dbc1-5da5-9be2-f006323e02f2,1402511191,Henry Ford St John Hospital Program,Henry Ford St John Hospital,MI,Internal Medicine,ENRICHED,DELTA_MEDIUM,leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,44
rise_ps_60d525de-cf0b-5f19-9fd2-8ebccb383de2,rise_prg_4c51fdb8-3cf9-5975-9ce5-00cc80eddff3,1403300539,New York Medical College/St Mary and St Clare Program,New York Medical College,NJ,Internal Medicine,ENRICHED,DELTA_MEDIUM,leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,44
rise_ps_4665f5c2-db9c-53f6-a6a4-5f1ceb11534c,rise_prg_31fd95b8-7c8d-5cf4-a193-2cf54cdfaa72,1403521287,Montefiore Medical Center/Albert Einstein College of Medicine (Moses and Weiler Campuses) Program,Montefiore Medical Center/Albert Einstein College of Medicine,NY,Internal Medicine,ENRICHED,DELTA_LIGHT,residentRoster|boardPerformance,attempts|usce|resident_roster|resident_medical_school|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,44
rise_ps_272cdb4f-f260-501c-a5de-a0e1ef419d33,rise_prg_c6e5c88f-2849-556a-aae1-54e1dc8d73a7,1403821347,Kettering Health Network/Kettering Medical Center Program,Kettering Health Network,OH,Internal Medicine,ENRICHED,DELTA_LIGHT,leadership|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,44
rise_ps_eb5a2b11-8c5b-55b3-ba4b-49824e21d868,rise_prg_866e8c50-2402-5a1c-8650-51650f7f2d93,1404800014,Arkansas College of Osteopathic Medicine Program,Arkansas College of Osteopathic Medicine,TX,Internal Medicine,ENRICHED,DELTA_MEDIUM,leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,44
rise_ps_ce8489ab-5a2c-5397-9309-4cd58b648797,rise_prg_36b7c0bb-3732-5246-8b9b-d29533e741a1,1405121432,Old Dominion University Program,Old Dominion University,VA,Internal Medicine,ENRICHED,DELTA_LIGHT,leadership|fellowshipOutcomes,attempts|usce|leadership|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,44
rise_ps_183813ad-01d3-58a0-bc92-a61bf488bb0a,rise_prg_84ddc201-00c4-5235-8014-216fca8a5757,1403531248,Albany Med Health System Program,Albany Med Health System,NY,Internal Medicine,ENRICHED,DELTA_LIGHT,leadership,attempts|usce|leadership|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.0946,0.1281,0.1502,41
