program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,research_state,approved_domain_count,approved_research_fields,pending_research_fields,approved_source_claims,conflict_claims,researched_not_found_claims,insufficient_evidence_claims,available_high_value_domains,missing_high_value_domains,exact_missing_depth_domains,missing_domain_count,no_more_research,paid_work_class,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_8b6c7714-46d7-55e0-839d-62fe89db01a6,rise_prg_1529ce6f-a020-574e-8304-6f0cc6067a39,1204000733,Oregon Health & Science University (OHSU Health)/Hillsboro Medical Center Program,Oregon Health & Science University (OHSU Health),OR,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_f7671d1c-1baf-5656-8385-5716ccf45300,rise_prg_bd37668e-b2e8-506b-a3e6-b2047eb6ef5f,1204021540,Oregon Health and Science University (OHSU Health) (Cascades East) Program,Oregon Health & Science University (OHSU Health),OR,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_4ef53ac7-a42f-5a5d-8efe-c2d54d06863c,rise_prg_ea3c5928-0587-55d0-81bd-8298356df341,1201111090,Orlando Health Bayfront Hospital Program,Orlando Health Bayfront Hospital,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_b88c1fb5-b0c1-5c75-a480-ad0836e397c1,rise_prg_e5264d73-9bb0-5729-8fbb-d4ca2a439f2e,1203900667,Osteopathic Medical Education Consortium of Oklahoma (OMECO/Chickasaw Nation Medical Center) Program,Osteopathic Medical Education Consortium of Oklahoma Inc (OMECO),OK,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_65b5d937-f068-51cb-810d-e3f05b15fee9,rise_prg_73ac3725-6cb5-50de-a829-09b87dd35ee0,1203900662,Osteopathic Medical Education Consortium of Oklahoma (OMECO/Talihina) Program,Osteopathic Medical Education Consortium of Oklahoma Inc (OMECO),OK,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_d59526b1-607b-595a-8b3c-67ff2cbea873,rise_prg_6d82ce99-f2e5-5631-8741-dfb58224e3eb,1203900001,"Osteopathic Medical Education Consortium of Oklahoma, Inc. (OMECO) (Enid) Program",Integris Bass Baptist Health Center,OK,Family Medicine,ENRICHED,VERIFIED_RESEARCH,7,research.leadership,,1,0,0,0,step2|comlex|yog|leadership,attempts|usce|visa|resident_roster|resident_medical_school|resident_composition|deadline|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes|residentComposition,9,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa|deadline,UNKNOWN,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,66
rise_ps_4d813c17-b676-5b59-9da4-f7e52e444c4b,rise_prg_91c21498-b588-587b-854d-b12648aaf5c5,1203900670,"Osteopathic Medical Education Consortium of Oklahoma, Inc. (OMECO) Program",Osteopathic Medical Education Consortium of Oklahoma Inc (OMECO),OK,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_90be4b8c-d15c-5ca5-8302-7bdbfe21f5ee,rise_prg_92d3a459-1716-5c33-9750-fb3d0021b625,1203900661,"Osteopathic Medical Education Consortium of Oklahoma, Inc. (OMECO)/Oklahoma State University Program",Osteopathic Medical Education Consortium of Oklahoma Inc (OMECO),OK,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_bb2bacbf-15e0-514d-acf5-eaf9d2336616,rise_prg_347553be-ba2e-5217-8849-324a72257cb0,1203500738,Our Lady of Lourdes Memorial Hospital Inc. Program,Our Lady of Lourdes Memorial Hospital Inc,NY,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_8c007d5a-7eaf-52f0-8eb7-a07a39f78106,rise_prg_5836c3bf-f51d-57cc-85c3-219c07d8856b,1201100742,Palmetto General Hospital Program,Palmetto General Hospital,FL,Family Medicine,BASIC,EVIDENCE_FOUND_VERIFICATION_PENDING,7,"""""",leadership,0,1,0,0,step2|comlex|resident_composition|deadline,attempts|yog|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,DELTA_MEDIUM,Missing applicant gates: attempts|yog|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,83
rise_ps_999d2b70-acc4-5eb5-a987-a875b4fe6d04,rise_prg_1327c9ed-765c-51ad-b788-1a0feab4039f,1201700005,Parkview Health Program,Parkview Health,IN,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|visa|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes|residentComposition,8,NO,FULL,Missing applicant gates: attempts|usce,VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,58
rise_ps_236754d5-edd9-5e0f-a238-8ff432f75355,rise_prg_3e5f0fb0-2fd2-5aab-b61a-202161fc33fe,1205421546,PeaceHealth Southwest Medical Center Program,PeaceHealth Southwest Medical Center,WA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_1a972e3a-ba6a-5c76-815e-76ce4a895947,rise_prg_27e535f2-3d75-5e27-a92e-f3ec42b8d5f8,1204100710,Penn Highlands DuBois Program,Penn Highlands DuBois,PA,Family Medicine,DEEP,VERIFIED_RESEARCH,11,research.caribbean_accessibility|research.fellowship_inventory|research.img_accessibility|research.leadership|research.resident_roster|research.visa,,9,0,3,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes,attempts|usce|deadline|why_this_program,boardPerformance,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce|deadline,IMG|DO|VISA,NONE,NONE,,,,50
rise_ps_4c27318f-20de-5f2a-99b2-719fa630376f,rise_prg_c8fa7cca-bb5b-5e75-adc6-656c1e01c586,1204121504,Penn State Milton S Hershey Medical Center/Hershey Program,Penn State Milton S Hershey Medical Center,PA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_3ffce2ec-19b5-5a15-aaa7-4aab710dcc91,rise_prg_df615842-39e0-5c3f-b8c3-8372477e8c54,1204100695,Penn State Milton S Hershey Medical Center/St Joseph Program,Penn State Milton S Hershey Medical Center,PA,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_a6dfa8ca-b9ed-52f1-802f-15248ae076ba,rise_prg_dbaf1c35-d408-5041-bc64-17a78befc41d,1204100691,Penn State Milton S Hershey Medical Center/State College Program,Penn State Milton S Hershey Medical Center,PA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e0c775f0-b9d3-537f-b013-786ae2a7a0d8,rise_prg_6c6b18b2-9628-507f-85d8-115c4947f25c,1201221525,Phoebe Putney Memorial Hospital (Phoebe) Program,Phoebe Putney Memorial Hospital,GA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_fdd43ea8-7eb0-546a-a401-03309b5bc2b9,rise_prg_9f7af034-9dd2-5911-860b-0cdbb0052328,1201211092,Piedmont Columbus Regional (Midtown) Program,The Medical Center Inc,GA,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_df9ec1bd-652b-51c1-b724-ba04e3a361a7,rise_prg_d69321a1-ad1e-5b3f-9416-01b3ceb84ad1,1200521352,PIH Health Hospital-Whittier Program,PIH Health Hospital-Whittier,CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_74faa266-af1d-5268-a242-0f0f421cf2d4,rise_prg_5f92aba6-24fb-51fd-a074-d939296f6cfc,1200521610,Pomona Valley Hospital Medical Center Program,Pomona Valley Hospital Medical Center,CA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_dc37ab8e-ee9e-5a0d-b187-e860e01c4ce0,rise_prg_c5cfbdd2-ae9a-5d8b-94b7-f4c2ab267b20,1200731072,Poudre Valley Hospital/Fort Collins Family Medicine Program,Poudre Valley Hospital,CO,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_7d4196bd-cfb0-55d0-9fe7-213785282bcc,rise_prg_475089e0-6320-5d2c-884d-d30ad437176f,1201611102,Prime Midwest GME Consortium Program,Ascension Illinois,IL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_c1eca39e-a444-5f07-9b5b-d204606e664c,rise_prg_dde71c62-4468-5fd1-9c10-64de2f7b6aa2,1201612693,Prime Midwest GME Consortium Program,Ascension Illinois,IL,Family Medicine,DEEP,VERIFIED_RESEARCH,11,research.caribbean_accessibility|research.do_accessibility|research.fellowship_inventory|research.img_accessibility|research.leadership|research.resident_roster|research.visa,,10,0,2,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline|fellowships_outcomes,attempts|usce|why_this_program,boardPerformance,3,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,38
rise_ps_d6ab46af-9cba-5e3e-a4e7-41910bec743c,rise_prg_902d3014-68e6-5dc7-871d-74de9a0f2251,1204800013,Prime South GME Consortium Program,Prime South GME Consortium,TX,Family Medicine,DEEP,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|deadline,attempts|usce|resident_composition|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes|residentComposition,5,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,44
rise_ps_de43ee47-5b3d-581c-8bd4-d74c92528417,rise_prg_571cb213-a4a0-51df-ac4c-2aee63890e94,1200500004,Prime West Consortium Program,Prime West Consortium,CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e036be76-c276-55e6-b187-937163a3ba2c,rise_prg_46527146-e13f-54d7-a08d-77953498e122,1200500744,Prime West Consortium/Chino Valley Medical Center Program,Prime West Consortium,CA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0a597f23-079c-53d9-a8ce-8fbef8979cc6,rise_prg_24f86ef3-e6fb-57e6-9557-3b44c00fed15,1204511291,Prisma Health/University of South Carolina SOM Columbia (Columbia) Program,Prisma Health,SC,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_ab15aab5-9fef-574c-a0cc-9054b075d9b2,rise_prg_bb4a35df-83f4-58c1-aa29-2f3d8763d60a,1204500671,Prisma Health/University of South Carolina SOM Columbia (Sumter) Program,Prisma Health,SC,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_cdc378c0-c298-53bc-bd9a-410b6cad0a22,rise_prg_71be2664-3ec2-59c9-9eca-46204a7b0f5c,1204511292,Prisma Health/University of South Carolina SOM Greenville (Greenville) Program,Prisma Health,SC,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,yog|visa|resident_composition,step2|comlex|attempts|usce|leadership|resident_roster|resident_medical_school|deadline|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,10,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce|deadline,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,91
rise_ps_4426f0d5-d871-5804-9b74-dbafc83eb176,rise_prg_a9e08f47-3548-52a9-9ed8-e88cce62a8f3,1204500672,Prisma Health/University of South Carolina SOM Greenville (Greer) Program,Prisma Health,SC,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_a05f832a-3e70-5484-9f08-66e48f098f16,rise_prg_d2bfe35d-fee7-58bd-aa73-ddb297e33a2e,1204500673,Prisma Health/University of South Carolina SOM Greenville (Seneca) Program,Prisma Health,SC,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_f979b9db-936e-5ed3-b1a5-7e1e3c98d3c8,rise_prg_fc8b1e00-decc-5da4-8a24-db7813bdbdb5,1205621345,ProHealth Waukesha Memorial Hospital Program,ProHealth Waukesha Memorial Hospital,WI,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
